issue_date,all,location,age_days,old,date_extract,veryold,State,id,key
"2022-06-02","!SUAC 05/491 ZAB AIRSPACE LGT OUT/NIGHT VISION GOGGLE TRAINING BEAK B MOA ACT 12500FT UP TO BUT NOT INCLUDING FL180 2206021715-2206030500\nCREATED: 31 May 2022 17:20:00 \nSOURCE: KDCAYXYX","KZAB",-1,0,"2022-06-01",0,"USA","!SUAC 05/491","28095#!SUAC 05/491#KZAB#2022-06-01"
"2022-05-26","M0282/22 NOTAMN \nQ) ZAN/QXXXX/IV/NBO/A/000/999/6115N14948W005 A) PAED B) 2205262241 C) 2208202359\nE) AERODROME AIRCRAFT UNABLE TO MEET R2203 DEPARTURE RESTRICTIONS\n MUST ADVISE ATC PRIOR TO DEPARTURE, CONSIDER DEPARTING RWY 24. SEE\n ATC NOTES IN GIANT REPORT\nCREATED: 26 May 2022 22:40:00 \nSOURCE: PAED","PAED",6,0,"2022-06-01",0,"USA","M0282/22","22280#M0282/22#PAED#2022-06-01"
"2022-05-31","M0371/22 NOTAMN \nQ) ZME/QFAXX/IV/NBO/A/000/999/3440N08641W005 A) KHUA B) 2205312300 C) 2206031130 D) DLY 2300-1130\nE) AERODROME DAILY, DURING THE HOURS OF 2130-1130 (1630-0630 LOCAL),\n MOCC RADIO FREQUENCIES 278.025 AND 139.025 WILL BE UNMONITORED. IF\n ENTRY INTO THE ACTIVE (HOT) R2104-A RESTRICTED AIRSPACE IS REQUIRED\n DURING THE STATED TIME PERIOD, CONTACT THE MOCC PRIOR TO TAKEOFF BY\n PHONE AT 256-842-6622 OR 254-368-5364 FOR COORDINATION AND\n APPROVAL.\nCREATED: 27 May 2022 16:52:00 \nSOURCE: KHUA","KHUA",1,0,"2022-06-01",0,"USA","M0371/22","5030#M0371/22#KHUA#2022-06-01"
"2022-05-25","!TXK 05/046 TXK OBST TOWER LGT (ASR 1061698) 332807.00N0941650.00W (14.6NM W TXK) 634.5FT (259.8FT AGL) U/S 2205250928-2206090828\nCREATED: 25 May 2022 09:26:00 \nSOURCE: TXK","KTXK",7,0,"2022-06-01",0,"USA","!TXK 05/046","8561#!TXK 05/046#KTXK#2022-06-01"
"2022-06-01","!SUS 05/128 SUS APRON TXL TWO CLSD 2206011400-2206202200\nCREATED: 31 May 2022 16:58:00 \nSOURCE: SUS","KSUS",0,0,"2022-06-01",0,"USA","!SUS 05/128","7944#!SUS 05/128#KSUS#2022-06-01"
"2020-07-07","!CRW 07/019 CRW OBST PARKED ACFT (ASN 2020-AEA-1585-NRA) 382225N0813537W (0.2NM S CRW) 978FT (38FT AGL) LGTD 2007071944-PERM\nCREATED: 07 Jul 2020 19:44:00 \nSOURCE: KEKNYFYX","KCRW",694,0,"2022-06-01",1,"USA","!CRW 07/019","3328#!CRW 07/019#KCRW#2022-06-01"
"2022-06-01","!FDC 2/1736 ZDC MD..AIRSPACE HAYATTSVILLE, MD..LASER LGT \nDEMONSTRATION WI AN AREA DEFINED AS 385428N0765151W (ADW011006) \nSFC-300FT. LASER LGT BEAMS MAY BE INJURIOUS TO PILOTS AND PAX EYES \nWI 300FT VER AND 300FT LATERALLY OF THE LGT SOURCE. FLASH \nBLINDNESS OR COCKPIT ILLUMINATION MAY OCCUR BEYOND THESE DIST.\nPOTOMAC /PCT/ TRACON, TEL (540) 349-7586/7541, IS THE FAA CDN\nFACILITY.\n2206012200-2206020300\nCREATED: 31 May 2022 15:02:00 \nSOURCE: KDZZNAXX","KZDC",0,0,"2022-06-01",0,"USA","!FDC 2/1736","37635#!FDC 2/1736#KZDC#2022-06-01"
"2022-05-24","!BMI 05/105 BMI OBST TOWER LGT (ASR 1043833) 402708.20N0885748.30W (2.6NM SW BMI) 1217.2FT (367.1FT AGL) U/S 2205240412-2206230412\nCREATED: 24 May 2022 04:12:00 \nSOURCE: BMI","KBMI",8,0,"2022-06-01",0,"USA","!BMI 05/105","2911#!BMI 05/105#KBMI#2022-06-01"
"2022-04-04","!FDC 2/3180 DEN ODP DENVER INTL, DENVER, CO.\nTAKEOFF MINIMUMS AND (OBSTACLE) DEPARTURE PROCEDURES AMDT 3...\nADD TAKEOFF OBSTACLE NOTE: RWY 26, TEMPORARY CRANE 4214FT FROM DER,\n741FT LEFT OF CENTERLINE, 150FT AGL/ 5498FT MSL\n(2021-ANM-1339-NRA).\nALL OTHER DATA REMAINS AS PUBLISHED. 2204041723-2206201723EST\nCREATED: 04 Apr 2022 17:23:00 \nSOURCE: KDZZNAXX","KDEN",58,0,"2022-06-01",0,"USA","!FDC 2/3180","3944#!FDC 2/3180#KDEN#2022-06-01"
"2021-02-16","!FDC 1/4251 ZDV WY..ROUTE ZDV ZLC.\nV235 MUDDY MOUNTAIN (DDY) VOR/DME, WY MCA 8100 SOUTHWESTBOUND.\nDDY VOR/DME R222, UNUSABLE BELOW 11500 AT COP.\n2102161823-2302141823EST\nCREATED: 16 Feb 2021 18:24:00 \nSOURCE: KDZZNAXX","KZDV",470,0,"2022-06-01",1,"USA","!FDC 1/4251","31029#!FDC 1/4251#KZDV#2022-06-01"
"2022-06-02","!SNS 05/075 SNS TWY D BTN RWY 13/31 AND TWY P CLSD 2206021400-2206022359\nCREATED: 31 May 2022 15:51:00 \nSOURCE: SNS","KSNS",-1,0,"2022-06-01",0,"USA","!SNS 05/075","8138#!SNS 05/075#KSNS#2022-06-01"
"2022-06-02","!SUAC 06/074 ZKC AIRSPACE R4501E ACT 12000FT-FL180 2206021200-2206021359\nCREATED: 01 Jun 2022 12:05:00 \nSOURCE: KDCAYXYX","KZKC",-1,0,"2022-06-01",0,"USA","!SUAC 06/074","32606#!SUAC 06/074#KZKC#2022-06-01"
"2022-04-27","!YNG 04/053 YNG OBST TOWER LGT (ASR 1216222) 411138.50N0804610.70W (5.8NM SW YNG) 1149.9FT (255.9FT AGL) U/S 2204271749-2207260400\nCREATED: 27 Apr 2022 17:49:00 \nSOURCE: YNG","KYNG",35,0,"2022-06-01",0,"USA","!YNG 04/053","8931#!YNG 04/053#KYNG#2022-06-01"
"2022-05-30","!SFO 05/343 SFO TWY A CL LGT BTN REP 7 AND REP 6 U/S 2205301055-2207152200\nCREATED: 30 May 2022 10:53:00 \nSOURCE: SFO","KSFO",2,0,"2022-06-01",0,"USA","!SFO 05/343","19243#!SFO 05/343#KSFO#2022-06-01"
"2022-06-02","!SNS 05/076 SNS TWY P CLSD 2206021400-2206022359\nCREATED: 31 May 2022 15:53:00 \nSOURCE: SNS","KSNS",-1,0,"2022-06-01",0,"USA","!SNS 05/076","8137#!SNS 05/076#KSNS#2022-06-01"
"2022-06-03","!SBP 05/075 SBP RWY 29 VASI U/S 2206030700-2206031200\nCREATED: 31 May 2022 19:09:00 \nSOURCE: POCC","KSBP",-2,0,"2022-06-01",0,"USA","!SBP 05/075","8356#!SBP 05/075#KSBP#2022-06-01"
"2016-11-10","A1262/16 NOTAMN\nQ) KZMA/QXXXX//////\nA) KZMA\nB) 1611100501\nC) PERM\nE) ROUTE L451 IS NOT AUTHORIZED SOUTHBOUND BETWEEN WAYPOINTS IORIO \n   AND ELMUC. OPERATORS WISHING TO USE L451 SOUTHBOUUND MUST FILE \n   L451 IORIO L450 COUKY Y585 ELMUC.\nF) FL055\nG) FL600\nCREATED: 08 Nov 2016 16:30:00 \nSOURCE: KZMA","KZMA",2029,0,"2022-06-01",1,"USA","A1262/16","34478#A1262/16#KZMA#2022-06-01"
"2022-05-08","!TIW 05/001 TIW OBST TOWER LGT (ASR 1046357) 471358.00N1222327.00W (7.9NM ESE TIW) 281.2FT (265.1FT AGL) U/S 2205080412-2206220411\nCREATED: 08 May 2022 04:12:00 \nSOURCE: TIW","KTIW",24,0,"2022-06-01",0,"USA","!TIW 05/001","15659#!TIW 05/001#KTIW#2022-06-01"
"2022-04-25","M0127/22 NOTAMR M0030/22\nQ) ZDC/QMXLC/IV/NBO/A/000/999/3454N07652W005 A) KNKT B) 2204251536 C) 2207212359\nE) TWY J SOUTH OF HOTEL CLOSED TO C5 , 747 AND LARGER AIRCRAFT\nCREATED: 25 Apr 2022 15:34:00 \nSOURCE: KNKT","KNKT",37,0,"2022-06-01",0,"USA","M0127/22","7014#M0127/22#KNKT#2022-06-01"
"2022-06-01","!SDF 06/032 SDF RWY 35R LEAD OFF LGT AT TWY D4 U/S 2206011719-2206040300\nCREATED: 01 Jun 2022 17:17:00 \nSOURCE: SDF","KSDF",0,0,"2022-06-01",0,"USA","!SDF 06/032","8313#!SDF 06/032#KSDF#2022-06-01"
"2022-03-31","M0382/22 NOTAMN \nQ) ZAB/QXXXX/IV/NBO/A/000/999/3422N10319W005 A) KCVS B) 2203312302 C) 2206202359\nE) TWY LIGHTS OUT OF SERVICE ON TWY FOXTROT & TWY ROMEO LEADING UP\n TO THE GUN BERM. USE CAUTION DURING LOW VISIBILITY AND NIGHT OPS.\nCREATED: 31 Mar 2022 23:02:00 \nSOURCE: KCVS","KCVS",62,0,"2022-06-01",0,"USA","M0382/22","3556#M0382/22#KCVS#2022-06-01"
"2022-06-01","!FWA 06/001 FWA TWY Y, Y1, Y2, Y3, Y4, Y5 WIP GRASS CUTTING ADJ 2206011900-2206020300\nCREATED: 01 Jun 2022 03:19:00 \nSOURCE: FWA","KFWA",0,0,"2022-06-01",0,"USA","!FWA 06/001","4351#!FWA 06/001#KFWA#2022-06-01"
"2022-05-13","!TVC 05/050 TVC OBST CRANE (ASN 2022-AGL-8322-OE) 444532N0853457W (1.0NM N TVC) 770FT (160FT AGL) FLAGGED AND LGTD 2205131730-2206032100\nCREATED: 13 May 2022 17:28:00 \nSOURCE: TVC","KTVC",19,0,"2022-06-01",0,"USA","!TVC 05/050","8645#!TVC 05/050#KTVC#2022-06-01"
"2022-05-26","!ICT 05/439 ICT TWY M3 LOCATION SIGN BTN TWY M AND CESSNA CITATION SERVICE CENTER RAMP NOT STD 2205261815-2210312359\nCREATED: 26 May 2022 18:13:00 \nSOURCE: ICT","KICT",6,0,"2022-06-01",0,"USA","!ICT 05/439","5425#!ICT 05/439#KICT#2022-06-01"
"2022-01-19","!GUS 01/001 GUS AD AP RDO ALTIMETER UNREL. AUTOLAND, HUD TO TOUCHDOWN, ENHANCED FLT VISION SYSTEMS TO TOUCHDOWN, HEL OPS REQUIRING RDO ALTIMETER DATA TO INCLUDE HOVER AUTOPILOT MODES AND CAT A/B/PERFORMANCE CLASS TKOF AND LDG NOT AUTHORIZED EXC FOR ACFT USING APPROVED ALTERNATIVE METHODS OF COMPLIANCE DUE TO 5G C-BAND INTERFERENCE PLUS SEE AIRWORTHINESS DIRECTIVES 2021-23-12, 2021-23-13 2201190501-2401190501\nCREATED: 13 Jan 2022 12:37:00 \nSOURCE: KHUFYFYX","KGUS",133,1,"2022-06-01",0,"USA","!GUS 01/001","4777#!GUS 01/001#KGUS#2022-06-01"
"2020-09-25","!FDC 0/2226 ZLC MT..ROUTE ZLC.\nV120 ESTRO INT, MT TO MILES CITY (MLS) VOR/DME, MT MEA 11000.\nLWT VOR/DME RESTRICTION. 2009251929-2209251929EST\nCREATED: 25 Sep 2020 19:29:00 \nSOURCE: KDZZNAXX","KZLC",614,0,"2022-06-01",1,"USA","!FDC 0/2226","36429#!FDC 0/2226#KZLC#2022-06-01"
"2022-05-28","!JST 05/044 JST OBST TOWER LGT (ASR 1054790) 402146.00N0790447.00W (11.5NM WNW JST) 1818.6FT (289.7FT AGL) U/S 2205280056-2206112356\nCREATED: 28 May 2022 00:55:00 \nSOURCE: JST","KJST",4,0,"2022-06-01",0,"USA","!JST 05/044","5559#!JST 05/044#KJST#2022-06-01"
"2022-05-31","!TTN 05/100 TTN TWY C CL MARKINGS FOR RWY 16/34 NORTHEAST SIDE NOT STD 2205311830-2207312100\nCREATED: 31 May 2022 18:28:00 \nSOURCE: TTN","KTTN",1,0,"2022-06-01",0,"USA","!TTN 05/100","8609#!TTN 05/100#KTTN#2022-06-01"
"2021-04-08","!FDC 1/6859 ZTL GA..ROUTE ZTL.\nV466 DORFF, VA TO PULASKI (PSK) VORTAC, VA MEA 6200.\n2104081253-2304081253EST\nCREATED: 08 Apr 2021 12:54:00 \nSOURCE: KDZZNAXX","KZTL",419,0,"2022-06-01",1,"USA","!FDC 1/6859","28893#!FDC 1/6859#KZTL#2022-06-01"
"2022-05-16","!SYR 05/063 SYR RWY 10/28 SAFETY AREA NOT STD N EDGE BTN APCH \nEND RWY 10 AND TWY W 2205161926-2206302200\nCREATED: 16 May 2022 19:25:00 \nSOURCE: SYR","KSYR",16,0,"2022-06-01",0,"USA","!SYR 05/063","8472#!SYR 05/063#KSYR#2022-06-01"
"2022-05-31","!MRB 05/019 MRB RWY 26 ALS U/S 2205311231-2207302359\nCREATED: 31 May 2022 12:29:00 \nSOURCE: SOC-PCT","KMRB",1,0,"2022-06-01",0,"USA","!MRB 05/019","6088#!MRB 05/019#KMRB#2022-06-01"
"2022-03-09","!ECG 03/003 ECG OBST TOWER LGT (ASR 1061310) 362015.40N0761446.10W (5.7NM NW ECG) 340.9FT (334.0FT AGL) U/S 2203091841-2206092359\nCREATED: 09 Mar 2022 18:41:00 \nSOURCE: KRDUYFYX","KECG",84,0,"2022-06-01",0,"USA","!ECG 03/003","4098#!ECG 03/003#KECG#2022-06-01"
"2022-03-28","!FDC 2/0215 SBN IAP SOUTH BEND INTL, SOUTH BEND, IN.\nILS OR LOC RWY 27L, AMDT 36...\nRNAV (GPS) RWY 18, AMDT 1B...\nRNAV (GPS) RWY 27L, ORIG-B...\nVOR RWY 18, AMDT 7E...\nNOTE:  CIRCLING RWYS 9L, 27R NA AT NIGHT.\n2203282156-2403282156EST\nCREATED: 28 Mar 2022 21:56:00 \nSOURCE: KDZZNAXX","KSBN",65,0,"2022-06-01",0,"USA","!FDC 2/0215","8076#!FDC 2/0215#KSBN#2022-06-01"
"2022-04-04","!FDC 2/3306 AKR IAP AKRON FULTON INTL, AKRON, OH.\nRNAV (GPS) RWY 25, ORIG-C...\nCHANGE NOTE TO READ: CIRCLING RWY 7 NA AT NIGHT.\nTHIS IS RNAV (GPS) RWY 25, ORIG-D. 2204042025-PERM\nCREATED: 04 Apr 2022 20:25:00 \nSOURCE: KDZZNAXX","KAKR",58,0,"2022-06-01",0,"USA","!FDC 2/3306","2390#!FDC 2/3306#KAKR#2022-06-01"
"2022-05-31","!DSM 05/133 DSM NAV VORTAC NOT MNT 2205312018-2206022000EST\nCREATED: 31 May 2022 20:17:00 \nSOURCE: MOCC","KDSM",1,0,"2022-06-01",0,"USA","!DSM 05/133","3947#!DSM 05/133#KDSM#2022-06-01"
"2022-01-19","!FDC 2/3802 FWA IAP FORT WAYNE INTL, FORT WAYNE, IN.\nILS RWY 05 (CAT II), AMDT 15B ...\nPROCEDURE NA EXC FOR ACFT USING APPROVED ALTERNATIVE METHODS OF\nCOMPLIANCE DUE TO 5G C-BAND INTERFERENCE PLUS SEE AIRWORTHINESS\nDIRECTIVES 2021-23-12, 2021-23-13 2201190500-2401190506EST\nCREATED: 13 Jan 2022 05:07:00 \nSOURCE: KDZZNAXX","KFWA",133,1,"2022-06-01",0,"USA","!FDC 2/3802","4376#!FDC 2/3802#KFWA#2022-06-01"
"2022-04-11","M0172/22 NOTAMN \nQ) ZLA/QLXAS/I/BO/A/000/999/3241N11712W005 A) KNZY B) 2204111501 C) 2207082359\nE) RWY 18/36 CENTERLINE LGT UNSERVICEABLE\nCREATED: 11 Apr 2022 15:00:00 \nSOURCE: KNZY","KNZY",51,0,"2022-06-01",0,"USA","M0172/22","6907#M0172/22#KNZY#2022-06-01"
"2022-05-23","!OMN 05/003 OMN TWY F CLSD 2205231000-2208072100\nCREATED: 23 May 2022 02:12:00 \nSOURCE: OMN","KDAB",9,0,"2022-06-01",0,"USA","!OMN 05/003","3633#!OMN 05/003#KDAB#2022-06-01"
"2022-04-04","!FDC 2/3308 AKR IAP AKRON FULTON INTL, AKRON, OH.\nLOC RWY 25, AMDT 14B...\nCHANGE NOTE TO READ: CIRCLING RWY 7 NA AT NIGHT.\nTHIS IS LOC RWY 25, AMDT 14C. 2204042026-PERM\nCREATED: 04 Apr 2022 20:26:00 \nSOURCE: KDZZNAXX","KAKR",58,0,"2022-06-01",0,"USA","!FDC 2/3308","2388#!FDC 2/3308#KAKR#2022-06-01"
"2022-05-31","!BYI 05/015 BYI OBST TOWER LGT (ASR 1208148) 421627.00N1130816.00W (32.33NM ESE BYI) 5363FT (251FT AGL) U/S 2205311011-2207022359\nCREATED: 31 May 2022 10:09:00 \nSOURCE: KBOIYFYX","KBYI",1,0,"2022-06-01",0,"USA","!BYI 05/015","2762#!BYI 05/015#KBYI#2022-06-01"
"2022-03-28","!IND 03/110 IND NAV ILS RWY 05R CAT II/III NA 2203281100-2210312000\nCREATED: 21 Mar 2022 13:24:00 \nSOURCE: MOCC","KIND",65,0,"2022-06-01",0,"USA","!IND 03/110","5376#!IND 03/110#KIND#2022-06-01"
"2022-06-02","!CARF 05/332 ZJX AIRSPACE STNR ALT RESERVATION WI AN AREA \nDEFINED AS SAV233011 TO SAV128016 TO SAV172050 TO SAV185055 TO \nSAV198049 TO POINT OF ORIGIN. MULTIPLE MIL ACFT. AVOIDANCE \nADZ SFC-2500FT AGL DLY 2300-0600 \n2206022300-2206060600\nCREATED: 26 May 2022 18:29:00 \nSOURCE: KDZZNAXX","KZJX",-1,0,"2022-06-01",0,"USA","!CARF 05/332","32494#!CARF 05/332#KZJX#2022-06-01"
"2022-05-08","!SHV 05/014 SHV TWY L CLSD 2205082334-2206012359\nCREATED: 08 May 2022 23:34:00 \nSOURCE: SHV","KSHV",24,0,"2022-06-01",0,"USA","!SHV 05/014","7979#!SHV 05/014#KSHV#2022-06-01"
"2022-06-01","!BOS 06/026 BOS RWY 09 FICON 5/5/5 100 PCT WET OBS AT 2206011839. 2206011839-2206021839\nCREATED: 01 Jun 2022 18:38:00 \nSOURCE: BOS","KBOS",0,0,"2022-06-01",0,"USA","!BOS 06/026","14714#!BOS 06/026#KBOS#2022-06-01"
"2022-04-16","!MSP 04/296 MSP RWY 12L/30R SFC MARKINGS FADED 2204161751-2206302300\nCREATED: 16 Apr 2022 17:50:00 \nSOURCE: MSP","KMSP",46,0,"2022-06-01",0,"USA","!MSP 04/296","6621#!MSP 04/296#KMSP#2022-06-01"
"2022-03-30","!SPS 03/061 SPS RWY 15C SEQUENCED FLG LGT U/S 2203302106-2206302359\nCREATED: 30 Mar 2022 21:09:00 \nSOURCE: KFTWYFYX","KSPS",63,0,"2022-06-01",0,"USA","!SPS 03/061","15655#!SPS 03/061#KSPS#2022-06-01"
"2022-06-03","!MCC 05/028 MCC SVC TEMPO TWR LOCAL CTL 134.7, GND CTL 121.05 DLY 1500-0100 2206031500-2206070100\nCREATED: 28 May 2022 08:40:00 \nSOURCE: KRIUYFYX","KMCC",-2,0,"2022-06-01",0,"USA","!MCC 05/028","15367#!MCC 05/028#KMCC#2022-06-01"
"2022-04-26","!EUG 04/063 EUG OBST TOWER LGT (ASR 1012073) 441413.00N1230354.00W (9.2NM NE EUG) 489.2FT (158.1FT AGL) U/S 2204262255-2207260400\nCREATED: 26 Apr 2022 22:55:00 \nSOURCE: EUG","KEUG",36,0,"2022-06-01",0,"USA","!EUG 04/063","4077#!EUG 04/063#KEUG#2022-06-01"
"2022-04-29","!HOU 04/184 HOU OBST TOWER LGT (ASR UNKNOWN) 293938.52N0951745.43W (1.5NM NW HOU) 122FT (87FT AGL) U/S 2204291557-2206292300\nCREATED: 29 Apr 2022 16:06:00 \nSOURCE: KCXOYFYX","KHOU",33,0,"2022-06-01",0,"USA","!HOU 04/184","5007#!HOU 04/184#KHOU#2022-06-01"
"2022-01-19","!SFO 01/106 SFO AD AP RDO ALTIMETER UNREL. AUTOLAND, HUD TO TOUCHDOWN, ENHANCED FLT VISION SYSTEMS TO TOUCHDOWN, HEL OPS REQUIRING RDO ALTIMETER DATA TO INCLUDE HOVER AUTOPILOT MODES AND CAT A/B/PERFORMANCE CLASS TKOF AND LDG NOT AUTHORIZED EXC FOR ACFT USING APPROVED ALTERNATIVE METHODS OF COMPLIANCE DUE TO 5G C-BAND INTERFERENCE PLUS SEE AIRWORTHINESS DIRECTIVES 2021-23-12, 2021-23-13 2201190501-2401190501\nCREATED: 13 Jan 2022 09:10:00 \nSOURCE: KOAKYFYX","KSFO",133,1,"2022-06-01",0,"USA","!SFO 01/106","19263#!SFO 01/106#KSFO#2022-06-01"
"2022-03-01","!FYV 03/004 FYV OBST TOWER LGT (ASR 1040572) 360355.00N0941225.00W (4.0NM NNW FYV) 1771.0FT (270.0FT AGL) U/S 2203012036-2208042359\nCREATED: 01 Mar 2022 20:37:00 \nSOURCE: KJBRYFYX","KFYV",92,0,"2022-06-01",0,"USA","!FYV 03/004","4416#!FYV 03/004#KFYV#2022-06-01"
"2022-04-27","M0228/22 NOTAMN \nQ) ZKC/QFAXX/IV/NBO/A/000/999/3903N09645W005 A) KFRI B) 2204271127 C) 2207251530\nE) MARSHALL RDO HRS OPR 1400-0700Z++ MON- THU; 1400-2200Z++ FRI EXC\n HOL\nCREATED: 27 Apr 2022 11:26:00 \nSOURCE: KFRI","KFRI",35,0,"2022-06-01",0,"USA","M0228/22","15050#M0228/22#KFRI#2022-06-01"
"2022-05-05","M0234/22 NOTAMR M0089/22\nQ) ZAN/QXXXX/IV/NBO/A/000/999/6115N14948W005 A) PAED B) 2205051813 C) 2207042359\nE) AERODROME ATTENTION ALL TRANSIENT AIRCREW: PRIOR TO ARRIVING\n PAED, REVIEW LOCAL BASE COVID-19 POLICY AT\n HTTPS://WWW.JBER.JB.MIL/CORONAVIRUS. TRANSIENT AIRCREW WHO INTEND\n TO TRAVEL OFF-INSTALLATION MUST FOLLOW STATE OF ALASKA COVID-19\n POLICY AT HTTPS://COVID19.ALASKA.GOV/.\nCREATED: 05 May 2022 18:12:00 \nSOURCE: PAED","PAED",27,0,"2022-06-01",0,"USA","M0234/22","22287#M0234/22#PAED#2022-06-01"
"2022-05-19","!FDC 2/6729 PBI SID PALM BEACH INTL,\nWEST PALM BEACH, FL.\nMIXAE THREE DEPARTURE (RNAV)...\nOLAKE TWO DEPARTURE (RNAV)...\nPALM BEACH TWO DEPARTURE...\nSLIDZ TWO DEPARTURE (RNAV)...\nTBIRD FIVE DEPARTURE (RNAV)...\nWELLY TWO DEPARTURE (RNAV)...\nTAKEOFF MINIMUMS: RWY 32, 300-1. TEMPORARY CRANE 207FT MSL 2323FT\nNORTH OF RWY 14 (2021-ASO-29190-OE). ALL OTHER DATA REMAINS AS\nPUBLISHED. 2205191445-2206301445EST\nCREATED: 19 May 2022 14:45:00 \nSOURCE: KDZZNAXX","KPBI",13,0,"2022-06-01",0,"USA","!FDC 2/6729","7603#!FDC 2/6729#KPBI#2022-06-01"
"2022-06-02","!DEC 06/007 DEC RWY 18 PAPI U/S 2206021300-2206021500\nCREATED: 01 Jun 2022 11:50:00 \nSOURCE: MOCC","KDEC",-1,0,"2022-06-01",0,"USA","!DEC 06/007","3758#!DEC 06/007#KDEC#2022-06-01"
"2022-06-01","!SDF 06/019 SDF NAV ILS RWY 35L CAT II/III NA 2206011017-2206022000EST\nCREATED: 01 Jun 2022 10:16:00 \nSOURCE: AOCC","KSDF",0,0,"2022-06-01",0,"USA","!SDF 06/019","8321#!SDF 06/019#KSDF#2022-06-01"
"2022-04-19","M0162/22 NOTAMR M0107/22\nQ) ZAN/QMXLC/IV/NBO/A/000/999/5242N17406E005 A) PASY B) 2204192308 C) 2207152300\nE) TWY D CLSD\nCREATED: 19 Apr 2022 23:07:00 \nSOURCE: PASY","PASY",43,0,"2022-06-01",0,"USA","M0162/22","11472#M0162/22#PASY#2022-06-01"
"2022-05-14","!ACV 05/010 ACV AD AP AVGAS FUEL NOT AVBL EXC 30MIN PPR 707-496-0102 2205141317-2207312359\nCREATED: 14 May 2022 13:16:00 \nSOURCE: KOAKYFYX","KACV",18,0,"2022-06-01",0,"USA","!ACV 05/010","2661#!ACV 05/010#KACV#2022-06-01"
"2022-05-05","!DTW 05/087 DTW APRON TXL U9 EDGE MARKINGS REMOVED 2205050916-2206302359\nCREATED: 05 May 2022 09:15:00 \nSOURCE: DTW","KDTW",27,0,"2022-06-01",0,"USA","!DTW 05/087","3882#!DTW 05/087#KDTW#2022-06-01"
"2022-06-01","!TEB 06/003 TEB SVC TFC MANAGEMENT PROGRAM ALERT SEE ATCSCC MSG 2206011954-2206012100\nCREATED: 01 Jun 2022 19:51:00 \nSOURCE: KMIVYFYX","KTEB",0,0,"2022-06-01",0,"USA","!TEB 06/003","8699#!TEB 06/003#KTEB#2022-06-01"
"2022-05-19","!FDC 2/6895 BCT IAP BOCA RATON, BOCA RATON, FL.\nRNAV (GPS) RWY 5, AMDT 1...\nCHART PROFILE NOTE: VGSI AND RNAV GLIDEPATH NOT COINCIDENT (VGSI\nANGLE 3.25/TCH 46).\nLPV DA 283/HAT 271 ALL CATS. LNAV/VNAV ALL CATS VIS 1 3/8.\nCIRCLING CAT A/B MDA 680/HAA 667.\nPBN REQUIREMENTS NOTE: RNP APCH-GPS.\nCHANGE NOTE TO READ: FOR UNCOMPENSATED BARO-VNAV SYSTEMS, LNAV/VNAV\nNA BELOW -15C OR ABOVE 54C.\nDELETE NOTE: DME/DME RNP-0.3 NA.\nDELETE ASTERISK FROM MINIMUM ALTITUDE AT OMITE 1.6 NM TO RW05 560.\nDELETE NOTE: *LNAV ONLY.\nCHANGE NOTE TO READ: RWY 5 HELICOPTER VISIBILITY REDUCTION BELOW\n3/4 SM NOT AUTHORIZED.\nCHANGE NOTE TO READ: WHEN LOCAL ALTIMETER SETTING NOT RECEIVED, USE\nPALM BEACH INTL ALTIMETER SETTING: INCREASE LPV DA TO 326 FEET;\nINCREASE LNAV/VNAV DA TO 501 FEET; INCREASE ALL MDAS 60 FEET AND\nVISIBILITY LNAV CATS C AND D 1/8 SM AND CIRCLING CATS C AND D 1/4\nSM.\nTHIS IS RNAV (GPS) RWY 5, AMDT 1A. 2205191711-PERM\nCREATED: 19 May 2022 17:12:00 \nSOURCE: KDZZNAXX","KBCT",13,0,"2022-06-01",0,"USA","!FDC 2/6895","2951#!FDC 2/6895#KBCT#2022-06-01"
"2022-06-02","M0634/22 NOTAMN \nQ) ZTL/QWBLW/IV/BO/W/000//3219N08459W005 A) KLSF B) 2206021200 C) 2206022000\nE) AEROBATIC AREA RAPPELL TRNG AT DICMAN FIELD, W/I SA1 AIRBOX. F)\n SFC G) 1500FT AGL\nCREATED: 27 May 2022 18:56:00 \nSOURCE: KLSF","KLSF",-1,0,"2022-06-01",0,"USA","M0634/22","5648#M0634/22#KLSF#2022-06-01"
"2022-05-24","!ROW 05/014 ROW OBST TOWER LGT (ASR 1321504) 330949.70N1042620.40W (9.32NM SE ROW) 3860FT (320FT AGL) 2205242319-2206152359\nCREATED: 24 May 2022 23:17:00 \nSOURCE: KABQYFYX","KROW",8,0,"2022-06-01",0,"USA","!ROW 05/014","7937#!ROW 05/014#KROW#2022-06-01"
"2022-06-02","!TUL 06/003 TUL NAV ILS RWY 18L U/S 2206021130-2206022230\nCREATED: 01 Jun 2022 12:53:00 \nSOURCE: MOCC","KTUL",-1,0,"2022-06-01",0,"USA","!TUL 06/003","8656#!TUL 06/003#KTUL#2022-06-01"
"2022-05-27","!YIP 05/123 YIP TWY G BTN TWY B AND RWY 05R/23L WIP CONST ADJ NORTH SIDE BARRICADED 2205272302-2210312200\nCREATED: 27 May 2022 23:00:00 \nSOURCE: YIP","KYIP",5,0,"2022-06-01",0,"USA","!YIP 05/123","15830#!YIP 05/123#KYIP#2022-06-01"
