issue_date,all,location,age_days,old,date_extract,veryold,State,id,key
"2022-05-31","J1879/22 NOTAMN\nQ) YBBB/QMDCH/IV/NBO/A/000/999/1225S13053E005\nA) YPDN\nB) 2205310253 C) PERM\nE) DECLARED DIST AND GRADIENT CHANGES AMD\nRWY  TODA  \n11   3444(2.13 )\n36   1584(1.33 ) \nSUPPLEMENTARY TKOF DISTANCES\nRWY11- 3080(1.6) 3295(1.9)\nAMD ENR SUP AUSTRALIA (ERSA\nCREATED: 31 May 2022 02:53:00 \nSOURCE: YBBBZEZX","YPDN",1,0,"2022-06-01",0,"AUS","J1879/22","26420#J1879/22#YPDN#2022-06-01"
"2022-05-02","J1252/22 NOTAMN\nQ) YBBB/QFAXX/IV/NBO/A/000/999/3019S15307E005\nA) YCFS\nB) 2205022000 C) PERM\nE) LOCAL TRAFFIC REGULATIONS AND APRONS AND TAXIWAYS AMD\nAPRONS AND TAXIWAYS\nAMD NOTE 1 TO READ: \nRWY 10/28, TWY B, E4, F, G, H NOT ABV 5700KG MTOW\nREMOVE NOTE 3 AND 5\nLOCAL TRAFFIC REGULATIONS\nAMD NOTE 1 TO READ:\nDUE TO SHORTAGE OF SPACE, TIME LIMITED PARKING APPLIES ON RPT APRON \nPARKING FEE MAY APPLY. PARKING AVAILABLE IN GA AREA FOR ACFT NOT ABV\n5700KG MTOW.\nAMD EN ROUTE SUPPLEMENT AUSTRALIA (ERSA\nCREATED: 07 Apr 2022 01:35:00 \nSOURCE: YBBBZEZX","YCFS",30,0,"2022-06-01",0,"AUS","J1252/22","27971#J1252/22#YCFS#2022-06-01"
"2022-05-17","J1669/22 NOTAMR J1515/22\nQ) YBBB/QMOLC/IV/B/A/000/999/2810S15330E005\nA) YBCG\nB) 2205170414 C) 2206170400 EST\nE) TWY K HOLD POINT LGT AT RWY 14/32 NOT AVBL\nTEMPO YELLOW EDGE LGT AVBL\nCREATED: 17 May 2022 04:14:00 \nSOURCE: YBBBZEZX","YBCG",15,0,"2022-06-01",0,"AUS","J1669/22","13879#J1669/22#YBCG#2022-06-01"
"2022-06-09","D1812/22 NOTAMN\nQ) YBBB/QRRCA/IV/BO/W/020/160/2245S15035E041\nA) YBBB\nB) 2206090200 C) 2206110200\nE) SHOALWATER BAY AIRSPACE R684B ACT (RA2) DUE MIL FLYING\nF) 2000FT AMSL G) FL160\nCREATED: 13 May 2022 08:03:00 \nSOURCE: YBBBZEZX","YBBB",-8,0,"2022-06-01",0,"AUS","D1812/22","29897#D1812/22#YBBB#2022-06-01"
"2022-05-27","N1331/22 NOTAMN\nQ) YBBB/QNNXX/IV/BO/AE/000/999/1225S13053E150\nA) YPDN\nB) 2205270809 C) PERM\nE) RADIO NAVIGATION AND LANDING AIDS AMD\nTAC 'DAR' 110.4/41X 122447.1S 1305300.4E    (4)\n(4) 255/0.4 TO ARP.\nAMD INTEGRATED AERONAUTICAL INFORMATION PACKAGE (IAIP\nCREATED: 27 May 2022 08:08:00 \nSOURCE: YBBBZEZX","YPDN",5,0,"2022-06-01",0,"AUS","N1331/22","26431#N1331/22#YPDN#2022-06-01"
"2022-06-02","L0525/22 NOTAMN\nQ) YMMM/QCSLT/I/B/E/000/999/3514S14911E090\nA) YMMM\nB) 2206020000 C) 2206020500\nE) RADAR COVERAGE WI 90NM RADIUS OF CANBERRA AD (YSCB) REDUCED\nDUE MOUNT MAJURA RADAR NOT AVBL. SURVEILLANCE INFO SER AND RADAR\nBASED TRAFFIC INFO SER MAY BE AFFECTED.\nCREATED: 20 May 2022 05:03:00 \nSOURCE: YBBBZEZX","YMMM",-1,0,"2022-06-01",0,"AUS","L0525/22","34346#L0525/22#YMMM#2022-06-01"
"2022-02-21","H0965/22 NOTAMR H0916/22\nQ) YMMM/QMDCH/IV/NBO/A/000/999/3156S11558E005\nA) YPPH\nB) 2202210941 C) PERM\nE) DECLARED DISTANCE AND GRADIENT AMD\nRWY TODA\n03  3504(1.84)\n21  3644(2.31)\n06  2224(2.51)\n24  2224(2.22)\nSUPPLEMENTARY TAKEOFF DISTANCES\nRWY03- 3425(1.6)\nRWY21- 3287(1.6) 3400(1.9) 3478(2.2) \nRWY06- 1954(2.2) 2219(2.5) \nRWY24- 1802(1.6) 2040(1.9) 2210(2.2)\nAMD EN ROUTE SUPPLEMENT AUSTRALIA (ERSA\nCREATED: 21 Feb 2022 09:41:00 \nSOURCE: YBBBZEZX","YPPH",100,1,"2022-06-01",0,"AUS","H0965/22","26452#H0965/22#YPPH#2022-06-01"
"2022-04-21","H2472/22 NOTAMR H0312/22\nQ) YMMM/QOBCE/IV/M/AE/000/999/3156S11558E005\nA) YPPH\nB) 2204211639 C) 2207210000 EST\nE) OBST CRANE 688FT AMSL BRG 261 MAG 10400M FM ARP\nINFRINGES OUTER HORIZONTAL SFC BY 145FT\nCREATED: 21 Apr 2022 16:39:00 \nSOURCE: YBBBZEZX","YPPH",41,0,"2022-06-01",0,"AUS","H2472/22","26450#H2472/22#YPPH#2022-06-01"
"2022-05-30","F1580/22 NOTAMR F1184/22\nQ) YMMM/QWULW/IV/BO/AW/000/000/3357S15111E005\nA) YSSY\nB) 2205302223 C) 2206300800\nD) DAILY 2300/0800\nE) UA (MULTICOPTER BLW 7KG) OPR BRG 073 MAG 1.75NM FM ARP\nOPR WI 90M RADIUS OF PSN 335639S 1511244E \nOPR WILL MNT TWR FREQ 120.5 / 124.7\nOPR CTC TEL: 0477 744 063\nF) SFC G) 75FT AGL\nCREATED: 30 May 2022 22:23:00 \nSOURCE: YBBBZEZX","YSSY",2,0,"2022-06-01",0,"AUS","F1580/22","26483#F1580/22#YSSY#2022-06-01"
"2022-02-18","H0895/22 NOTAMN\nQ) YMMM/QOBCE/IV/M/AE/000/999/3357S15111E005\nA) YSSY\nB) 2202180054 C) PERM\nE) AERODROME OBSTACLES AMD\nADD NOTE 6:\nRWY 25 VISUAL SEGMENT SURFACE (VSS) PENETRATED BY FOUR TREES:\n97FT  AMSL BRG 049 MAG 2083M FM ARP\n97FT  AMSL BRG 047 MAG  2112M FM ARP\n104FT AMSL BRG 047 MAG 2178M FM ARP\n97FT  AMSL BRG 047 MAG 2118M FM ARP\nTREES REMAIN CLEAR OF VSS OBSTACLE CLEARANCE SURFACE\nAMD EN ROUTE SUPPLEMENT AUSTRALIA (ERSA\nCREATED: 18 Feb 2022 00:55:00 \nSOURCE: YBBBZEZX","YSSY",103,1,"2022-06-01",0,"AUS","H0895/22","26518#H0895/22#YSSY#2022-06-01"
"2021-12-13","N3433/21 NOTAMN\nQ) YBBB/QNNXX/IV/BO/AE/000/999/1915S14646E150\nA) YBTL\nB) 2112130446 C) PERM\nE) RADIO NAVIGATION AND LANDING AIDS AMD\nTAC TVL 110.4/41X 191644.5S 1464433.4E\nWI NOTE (4) AMEND 040/2.2 TO READ 032/2.0\nAMD EN ROUTE SUPPLEMENT AUSTRALIA (ERSA\nCREATED: 13 Dec 2021 04:47:00 \nSOURCE: YBBBZEZX","YBTL",170,1,"2022-06-01",0,"AUS","N3433/21","26326#N3433/21#YBTL#2022-06-01"
"2022-05-04","J1536/22 NOTAMR J1528/22\nQ) YBBB/QOBCE/IV/M/AE/000/999/2738S15243E005\nA) YAMB\nB) 2205040049 C) 2208040600 EST\nE) OBST CRANE 404FT AMSL\nBRG 075 MAG 5210M FM ARP\nWILL LOWER WITH 10MIN PN CTC TEL: 0488 702 150 OR 0476 173 387\nCREATED: 04 May 2022 00:49:00 \nSOURCE: YBBBZEZX","YAMB",28,0,"2022-06-01",0,"AUS","J1536/22","13840#J1536/22#YAMB#2022-06-01"
"2022-06-02","H3157/22 NOTAMN\nQ) YMMM/QICAS/I/NBO/A/000/999/3357S15111E005\nA) YSSY\nB) 2206021300 C) 2206021900\nE) ILS 'ISN' 110.1 RWY 34L NOT AVBL\nCREATED: 27 May 2022 07:15:00 \nSOURCE: YBBBZEZX","YSSY",-1,0,"2022-06-01",0,"AUS","H3157/22","26509#H3157/22#YSSY#2022-06-01"
"2022-05-30","E1277/22 NOTAMN\nQ) YMMM/QRRCA/IV/BO/W/045/245/3205S11519E045\nA) YMMM\nB) 2205300000 C) 2206020800\nD) 2205300000 TO 2205300900\n   2205310000 TO 2205310900\n   2206010000 TO 2206010900\n   2206020000 TO 2206020800\nE) PEARCE AIRSPACE R167AB ACT (RA2)\nDUE MIL FLYING\nF) 4500FT AMSL G) FL245\nCREATED: 29 May 2022 03:44:00 \nSOURCE: YBBBZEZX","YMMM",2,0,"2022-06-01",0,"AUS","E1277/22","34308#E1277/22#YMMM#2022-06-01"
"2022-05-30","F1583/22 NOTAMR F1218/22\nQ) YMMM/QNBXX/IV/BO/AE/000/999/3518S14912E040\nA) YSCB\nB) 2205302330 C) 2208150600 EST\nE) NDB 'CB' 263 PILOT MNT\nCREATED: 30 May 2022 23:30:00 \nSOURCE: YBBBZEZX","YSCB",2,0,"2022-06-01",0,"AUS","F1583/22","13965#F1583/22#YSCB#2022-06-01"
"2022-05-19","J1708/22 NOTAMR J0495/22\nQ) YBBB/QLBAS/V/M/A/000/999/3019S15307E005\nA) YCFS\nB) 2205192109 C) 2208120700 EST\nE) ABN NOT AVBL\nCREATED: 19 May 2022 21:09:00 \nSOURCE: YBBBZEZX","YCFS",13,0,"2022-06-01",0,"AUS","J1708/22","27968#J1708/22#YCFS#2022-06-01"
"2022-05-06","H2753/22 NOTAMR H2748/22\nQ) YMMM/QMXLC/IV/M/A/000/999/3336S15047E005\nA) YSRI\nB) 2205060955 C) 2206170700 EST\nE) TWY V NOT AVBL\nAPN TWY BTN PRKG BAY 23 AND 25 NOT AVBL\nPRKG BAY 24 AND 25 NOT AVBL\nACCESS TO PRKG BAY 20-23 VIA TWY F\nACCESS TO WESTERN TARMAC PRKG VIA BACKTRACK ON PRKG BAY 26 OR 27\nCREATED: 06 May 2022 09:55:00 \nSOURCE: YBBBZEZX","YSRI",26,0,"2022-06-01",0,"AUS","H2753/22","13957#H2753/22#YSRI#2022-06-01"
"2022-05-17","J1677/22 NOTAMR J1297/22\nQ) YBBB/QLAAS/IV/NBO/A/000/999/2738S15243E005\nA) YAMB\nB) 2205170639 C) 2206170630 EST\nE) RWY 15 APPROACH LGT OBSCURED\nCREATED: 17 May 2022 06:39:00 \nSOURCE: YBBBZEZX","YAMB",15,0,"2022-06-01",0,"AUS","J1677/22","13838#J1677/22#YAMB#2022-06-01"
"2022-06-01","E1306/22 NOTAMR E1286/22\nQ) YMMM/QRRCA/IV/BO/W/035/045/3419S13901E034\nA) YMMM\nB) 2206010805 C) 2206030730\nD) 2206010805 TO 2206010900\n   2206012230 TO 2206021130\n   2206022230 TO 2206030730\nE) EDINBURGH AIRSPACE R265E ACT (RA1) DUE MIL FLYING\nOTHER TIMES MAY BE ACTIVATED AT SHORT NOTICE\nPILOT RESPONSIBILITY TO CK AND MNT STS\nF) 3500FT AMSL G) 4500FT AMSL\nCREATED: 01 Jun 2022 08:04:00 \nSOURCE: YBBBZEZX","YMMM",0,0,"2022-06-01",0,"AUS","E1306/22","34302#E1306/22#YMMM#2022-06-01"
"2022-05-23","F1495/22 NOTAMR F1447/22\nQ) YMMM/QOLAS/IV/M/AE/000/999/3341S11524E005\nA) YBLN\nB) 2205230730 C) 2206150300 EST\nE) OBST LGT 150FT AMSL NOT AVBL\nPSN 334050S 1151929E BRG 277 MAG 4NM FM ARP\nCREATED: 23 May 2022 07:30:00 \nSOURCE: YBBBZEZX","YBLN",9,0,"2022-06-01",0,"AUS","F1495/22","13859#F1495/22#YBLN#2022-06-01"
"2021-12-01","M0053/21 NOTAMN\nQ) NZZO/QPUCH/I/BO/A/000/999/2903S16756E005\nA) YSNF\nB) 2112011600 C) PERM\nE) AIP DEP AND APCH (DAP) EAST YSNF AMD\nRNP RWY 04 MISSED APCH MAX IAS 170KT UNTIL SNFSH\nCREATED: 02 Nov 2021 21:54:00 \nSOURCE: YBBBZEZX","YSNF",182,1,"2022-06-01",0,"AUS","M0053/21","26479#M0053/21#YSNF#2022-06-01"
"2022-05-06","N1094/22 NOTAMN\nQ) YBBB/QWULW/IV/BO/AW/000/000/1653S14545E005\nA) YBCS\nB) 2205060630 C) 2206061230\nD) DAILY 0630/1230\nE) UA (MULTICOPTER BELOW 38.5KG) OPR WI 0.76NM RADIUS OF\nPSN 165207.68S 1454307.13E BRG 288 MAG 2.34NM FM ARP AND \nPSN 165307.06S 1454204.34E BRG 263 MAG 3.12NM FM ARP \nOPR WILL MNT TWR FREQ 124.9 OPT CTC: 0400 574 653\nF) SFC G) 33FT AGL\nCREATED: 05 May 2022 22:50:00 \nSOURCE: YBBBZEZX","YBCS",26,0,"2022-06-01",0,"AUS","N1094/22","26368#N1094/22#YBCS#2022-06-01"
"2022-05-30","L0594/22 NOTAMR L0569/22\nQ) YMMM/QSTLT/IV/NBO/A/000/999/3336S15047E005\nA) YSRI\nB) 2205300726 C) 2206030700 EST\nE) POSSIBLE DELAY FOR AWY CLR DUE DEGRADED COORDINATION\nBTN TWR AND SY APP\nCREATED: 30 May 2022 07:26:00 \nSOURCE: YBBBZEZX","YSRI",2,0,"2022-06-01",0,"AUS","L0594/22","13961#L0594/22#YSRI#2022-06-01"
"2022-05-29","J1849/22 NOTAMN\nQ) YBBB/QMKLT/IV/M/A/000/999/2323S15028E005\nA) YBRK\nB) 2205290250 C) 2206050700 EST\nE) LINE MARKING NOT AVBL FOR GA PARKING BAYS\nCREATED: 29 May 2022 02:49:00 \nSOURCE: YBBBZEZX","YBRK",3,0,"2022-06-01",0,"AUS","J1849/22","26297#J1849/22#YBRK#2022-06-01"
"2022-05-28","H3187/22 NOTAMR H2983/22\nQ) YMMM/QMXLT/IV/M/A/000/999/3357S15111E005\nA) YSSY\nB) 2205281844 C) 2206301900 EST\nE) TWY A LEAD IN LGT RWY 07/25 NOT AVBL DUE WIP\nCREATED: 28 May 2022 18:44:00 \nSOURCE: YBBBZEZX","YSSY",4,0,"2022-06-01",0,"AUS","H3187/22","26504#H3187/22#YSSY#2022-06-01"
"2022-06-07","L0576/22 NOTAMN\nQ) YMMM/QCTAS/I/B/AE/000/999/3357S15111E050\nA) YSSY\nB) 2206072330 C) 2206080500\nE) SYDNEY TERMINAL AREA SURVEILLANCE RADAR (TAR) NOT AVBL\nRADAR COVERAGE MAY BE REDUCED WITHIN 45NM OF TESAT\nCREATED: 29 May 2022 05:40:00 \nSOURCE: YBBBZEZX","YSSY",-6,0,"2022-06-01",0,"AUS","L0576/22","26523#L0576/22#YSSY#2022-06-01"
"2022-05-27","N1322/22 NOTAMN\nQ) YBBB/QWULW/IV/BO/AW/000/000/2810S15330E005\nA) YBCG\nB) 2205270205 C) 2206032100\nD) DAILY 2000/2100\nE) UA (MULTIROTOR BLW 25KG) OPR BRG 325 MAG 1.56NM FM ARP\nOPR WI 0.1NM RADIUS OF PSN 280825.40S 1532933.44E   \nOPR WILL BCST ON FREQ 118.70 15MIN PRIOR TO LAUNCH AND AT 15MIN\nINTERVALS WHILST AIRBORNE OPR CTC TEL: 0416 521 588\nF) SFC G) 82FT AGL\nCREATED: 27 May 2022 02:05:00 \nSOURCE: YBBBZEZX","YBCG",5,0,"2022-06-01",0,"AUS","N1322/22","13886#N1322/22#YBCG#2022-06-01"
"2022-06-03","J1910/22 NOTAMN\nQ) YBBB/QFAXX/IV/NBO/A/000/999/1225S13053E005\nA) YPDN\nB) 2206030815 C) 2206030845\nE) ARR AND DEP ACFT EXPECT DELAY UP TO 30MIN\nDUE MIL FLYPAST\nCREATED: 01 Jun 2022 07:26:00 \nSOURCE: YBBBZEZX","YPDN",-2,0,"2022-06-01",0,"AUS","J1910/22","26419#J1910/22#YPDN#2022-06-01"
"2022-06-01","E1313/22 NOTAMR E1300/22\nQ) YMMM/QRRCA/IV/BO/W/010/060/3818S14724E041\nA) YMMM\nB) 2206012200 C) 2206030500\nD) 2206012200 TO 2206021200\n   2206022200 TO 2206030500\nE) EAST SALE AIRSPACE R359B ACT (RA2)\nF) 1000FT AMSL G) 6000FT AMSL\nCREATED: 01 Jun 2022 10:04:00 \nSOURCE: YBBBZEZX","YMMM",0,0,"2022-06-01",0,"AUS","E1313/22","34295#E1313/22#YMMM#2022-06-01"
"2022-06-07","F1602/22 NOTAMN\nQ) YMMM/QNMCT/IV/BO/AE/000/999/3518S14912E150\nA) YSCB\nB) 2206072230 C) 2206080700\nE) VOR/DME 'CB' 116.7/114X ON TEST, DO NOT USE\nFALSE INDICATIONS POSSIBLE\nCREATED: 01 Jun 2022 01:53:00 \nSOURCE: YBBBZEZX","YSCB",-6,0,"2022-06-01",0,"AUS","F1602/22","13964#F1602/22#YSCB#2022-06-01"
"2022-06-22","N1384/22 NOTAMN\nQ) YBBB/QNBAS/IV/BO/AE/000/999/2946S15302E020\nA) YGFN\nB) 2206222300 C) 2206230600\nE) NDB 'GFN' 389 NOT AVBL\nEXC ON 2 HR PN FOR OPR RQMNTS\nCREATED: 01 Jun 2022 09:30:00 \nSOURCE: YBBBZEZX","YGFN",-21,0,"2022-06-01",0,"AUS","N1384/22","13899#N1384/22#YGFN#2022-06-01"
"2022-05-16","F1412/22 NOTAMN\nQ) YMMM/QWULW/IV/BO/AW/000/004/3457S13832E005\nA) YPAD\nB) 2205160620 C) 2208140000\nD) HJ\nE) WITHIN 3NM RADIUS OF ADELAIDE (YPAD) RPAS ACTIVITY ASSOCIATED WITH\nTRIAL\nOPS CONFINED TO AREAS BLW 400FT AGL AND OUTSIDE NORMAL ACFT\nOPERATIONAL AREAS. \nCTC CIVIL AVIATION SAFETY AUTHORITY (CASA) +61 3 9518 2736\nF) SFC G) 400FT AGL\nCREATED: 16 May 2022 06:20:00 \nSOURCE: YBBBZEZX","YPAD",16,0,"2022-06-01",0,"AUS","F1412/22","26406#F1412/22#YPAD#2022-06-01"
"2022-05-31","J1896/22 NOTAMN\nQ) YBBB/QFAHX/IV/NBO/A/000/999/2723S15307E005\nA) YBBN\nB) 2205311822 C) 2206300000\nE) INCREASED BIRD HAZARD (RAPTORS WHITE BELLIED SEA EAGLES) IN\nVICINITY OF RWY 01L/19R\nCREATED: 31 May 2022 18:22:00 \nSOURCE: YBBBZEZX","YBBN",1,0,"2022-06-01",0,"AUS","J1896/22","26330#J1896/22#YBBN#2022-06-01"
"2022-06-06","J1761/22 NOTAMN\nQ) YBBB/QICCT/I/NBO/A/000/999/1915S14646E005\nA) YBTL\nB) 2206062230 C) 2206080700\nD) 2206062230 TO 2206070700\n   2206072230 TO 2206080700\nE) ILS 'ITL' 109.3 RWY 01 ON TEST, DO NOT USE\nFALSE INDICATIONS POSSIBLE\nEXC WITH 30MIN PN FOR OPR RQMNTS\nCREATED: 22 May 2022 23:16:00 \nSOURCE: YBBBZEZX","YBTL",-5,0,"2022-06-01",0,"AUS","J1761/22","26309#J1761/22#YBTL#2022-06-01"
"2022-06-01","F1597/22 NOTAMN\nQ) YMMM/QPICH/I/NBO/A/000/999/2023S11838E005\nA) YPPD\nB) 2206011100 C) 2206300900\nD) HJ\nE) AIP DEP AND APCH (DAP) WEST YPPD AMD\nCIRCLING CAT A/B 730(697-2.4)\nALTERNATE CAT A/B (1197-4.4)\nCIRCLING CAT C 830(797-4.0)\nALTERNATE CAT C (1297-6.0)\nVOR RWY 32 S-I VOR/DME MINIMA 620 (587-3.3)\nVOR-Y RWY 14 S-I VOR MINIMA 730(707-4.0)\nVOR-Z RWY 14 S-I VOR/DME MINMA 680 (657-3.7)\nNDB RWY 14 S-I NDB MINIMA 730(707-4.0)\nRNAV-Z (GNSS) RWY 14 LNAV/VNAV MINIMA 440 (417-2.3)\nRNAV-Z (GNSS) RWY 14 LNAV MINIMA 590 (567-3.2) \nRNAV-Z (GNSS) RWY 32 LNAV/VNAV MINIMA 370(337-1.9)\nDUE TO CRANE PUBLISHED IN SEPARATE NOTAM\nCREATED: 31 May 2022 09:36:00 \nSOURCE: YBBBZEZX","YPPD",0,0,"2022-06-01",0,"AUS","F1597/22","27789#F1597/22#YPPD#2022-06-01"
"2021-12-01","F3445/21 NOTAMR F3316/21\nQ) YMMM/QPDCH/I/NBO/E/000/999/3156S11558E025\nA) YMMM\nB) 2112011600 C) PERM\nE) FLIGHT PLANNING REQUIREMENTS AMD\n7.1 PERTH, JANDAKOT OR PEARCE IFR DEPARTURES \nADD: WHEN PEARCE RESTRICTED AREA IS ACTIVE, AIRCRAFT DEPARTING\nJANDAKOT AND TRACKING VIA AVNEX PLAN AVPES VENUP AVNEX: IF TRACKING\nVIA OTLED PLAN OSADA IRNOD LEVKA OTLED.\nADD: ALL VISITING AIRCRAFT DEPARTING PEARCE ARE TO FLT PLAN VIA\nPERTH, THENCE THE SUGGESTED ROUTE. ON CLR ISSUE, TRACKING MAY CHANGE\nDEPENDING ON RWY IN USE AT PERTH\nCREATED: 11 Nov 2021 06:19:00 \nSOURCE: YBBBZEZX","YMMM",182,1,"2022-06-01",0,"AUS","F3445/21","34335#F3445/21#YMMM#2022-06-01"
"2022-03-07","F0590/22 NOTAMN\nQ) YMMM/QWUXX/IV/BO/AW/000/999/3140S11601E005\nA) YPEA\nB) 2203072324 C) PERM\nE) FLIGHT PROCEDURES AMD\nATC CLEARANCES TO OPERATE IN CTA/R\nREMOTELY-PILOTED AIRCRAFT SYSTEM (RPAS)\nPARA 7 C. TO READ:\nA. ALL RPAS REQUESTS ARE TO BE SENT TO THE EMAIL ADDRESS\nPEARCE.RPAS(AT)DEFENCE.GOV.AU\nB. A MINIMUM OF 7 DAYS NOTICE IS REQUIRED. APPROVAL SUBJECT TO NATURE\nAND LOCATION OF FLIGHT, ATC WORKLOAD AMD MIL TRAFFIC.\nC. THE FOLLOWING INFORMATION SHALL BE PROVIDED IN THE REQUEST EMAIL:\n(I) DATE (WITH ALTERNATE IF APPLICABLE).\n(II) TIME. NOTE THAT REQUESTS FOR OPERATIONS OUTSIDE AIRFIELD HOURS\nHAVE A HIGHER CHANCE OF BEING APPROVED.\n(III) RPAS TYPE, WEIGHT, AND BRIEF DESCRIPTION (REQUIRED FOR NOTAM).\n(IV) OPERATING HEIGHT.\n(V) AREA OF OPERATIONS, INCLUDING LAT/LONG. INCLUDE A MAP OR\nSCREENSHOT WHERE POSSIBLE.\n(VI) OPERATOR CERTIFICATE.\n(VIII) CONTACT DETAILS INCLUDING A PRIMARY AND SECONDARY CONTACT.\nD. ATC APPROVAL OF OPERATION DOES NOT CONSTITUTE APPROVAL FOR\nPHOTOGRAPHY OF ANY DEFENCE INSTALLATION. CTC AIR BASE COMMAND POST 08\n9571 7888 FOR PHOTOGRAPHIC APPROVAL.\nAMEND EN ROUTE SUPPLEMENT AUSTRALIA (ERSA\nCREATED: 07 Mar 2022 23:24:00 \nSOURCE: YBBBZEZX","YPEA",86,0,"2022-06-01",0,"AUS","F0590/22","13935#F0590/22#YPEA#2022-06-01"
"2022-05-27","J1837/22 NOTAMR J1543/22\nQ) YBBB/QOLAS/IV/M/AE/000/999/3019S15307E005\nA) YCFS\nB) 2205270605 C) 2206100600 EST\nE) BRUXNER HILL BEACON 1018FT AMSL NOT AVBL\nBRG 350 MAG 3.4NM FM ARP\nCREATED: 27 May 2022 06:05:00 \nSOURCE: YBBBZEZX","YCFS",5,0,"2022-06-01",0,"AUS","J1837/22","27967#J1837/22#YCFS#2022-06-01"
"2022-06-06","F1358/22 NOTAMN\nQ) YMMM/QWDLW/IV/M/AW/000/004/3156S11558E005\nA) YPPH\nB) 2206061000 C) 2206061130\nE) FIREWORKS DISPLAY 'QUEENS PARK PERTH' PSN 320007S 1155638E\nBRG 200 MAG 3.8NM FM AD\nOPR CTC TEL: 0418 848 188\nF) SFC G) 400FT AGL\nCREATED: 10 May 2022 06:18:00 \nSOURCE: YBBBZEZX","YPPH",-5,0,"2022-06-01",0,"AUS","F1358/22","26440#F1358/22#YPPH#2022-06-01"
"2022-03-23","K0299/22 NOTAMR K0298/22\nQ) YUXX/QARXX/IV/NBO/E/000/999/2348S13354E999\nA) YBBB/YMMM\nB) 2203230259 C) PERM\nE) DAH - SECTION 25 ED01 WPT NAME CORRECTION AMD\n320135.6S 1451905.1E (KADUV/WPT\nCREATED: 23 Mar 2022 02:59:00 \nSOURCE: YBBBZEZX","YMMM",70,0,"2022-06-01",0,"AUS","K0299/22","34342#K0299/22#YMMM#2022-06-01"
"2022-03-17","H1636/22 NOTAMN\nQ) YMMM/QLRXX/IV/NBO/A/000/999/2214S11405E005\nA) YPLM\nB) 2203170323 C) PERM\nE) AERODROME AND APPROACH LIGHTING AMD\nADD NOTE:\nALS TYPE AND LENGTH: RWY 18 - DISTANCE CODED CL: 900M\nAMD ENR SUP AUSTRALIA\nCREATED: 17 Mar 2022 03:24:00 \nSOURCE: YBBBZEZX","YPLM",76,0,"2022-06-01",0,"AUS","H1636/22","13939#H1636/22#YPLM#2022-06-01"
"2022-06-02","L0590/22 NOTAMN\nQ) YMMM/QSTLT/IV/NBO/A/015/085/4250S14731E005\nA) YMHB\nB) 2206021220 C) 2206021950\nE) ATS OPR AT REDUCED CAPACITY\nDUE OPERATIONAL RESTRICTIONS IN THE FLW AIRSPACE:\nMELBOURNE CENTRE 125.55 (HOBART). DESIGNATED AIRSPACE HANDBOOK (DAH)\nSECTOR VOLUME NAMES AFFECTED: 'HOBART CTA'. AFFECTED AREA IS HOBART\nCLASS C AND D AIRSPACE BTN A015 AND A085\nMAP OF AFFECTED AIRSPACE (LISTED UNDER TASMANIA APPROACH IN THE\nMELBOURNE FIR) AVBL AT\nHTTP://WWW.AIRSERVICESAUSTRALIA.COM/NOTAMMAPS/INDEX.ASP\nHOBART CTA AT AND BELOW 8500FT AMSL CLASS G SERVICES PROVIDED\nAIRCRAFT MUST BE ON 125.55 WHEN WI THE VOLUME\nAPPROACH CONTROL SERVICE NOT AVBL IN THE AFFECTED AIRSPACE, REPLACED\nBY FLIGHT INFORMATION, TRAFFIC INFORMATION AND SURVEILLANCE SERVICES\nCOMMON TRAFFIC ADVISORY FREQ (CTAF) PROCEDURES APPLY IN VCY OF \nHOBART AD\nFOR FURTHER INFO CTC DUTY OPS MANAGER TEL: (PLUS) 613 9235 7420\nF) 1500FT AMSL G) 8500FT AMSL\nCREATED: 30 May 2022 03:24:00 \nSOURCE: YBBBZEZX","YMHB",-1,0,"2022-06-01",0,"AUS","L0590/22","26377#L0590/22#YMHB#2022-06-01"
"2022-06-01","E1310/22 NOTAMR E1290/22\nQ) YMMM/QRRCA/IV/BO/W/095/450/3339S13847E074\nA) YMMM\nB) 2206010809 C) 2206030730\nD) 2206010809 TO 2206010900\n   2206012230 TO 2206021130\n   2206022230 TO 2206030730\nE) EDINBURGH AIRSPACE R265D ACT (RA1) DUE MIL FLYING\nOTHER TIMES MAY BE ACTIVATED AT SHORT NOTICE\nPILOT RESPONSIBILITY TO CK AND MNT STS\nF) 9500FT AMSL G) FL450\nCREATED: 01 Jun 2022 08:09:00 \nSOURCE: YBBBZEZX","YMMM",0,0,"2022-06-01",0,"AUS","E1310/22","34298#E1310/22#YMMM#2022-06-01"
